report_id,employee_id,designation,manager,resolution_minutes,resolution_sla_pass,resolution_category
AXA-20201217-3595-WiFi3,202,Operator,Victor,225.12,failed,Critical
AXA-20201223-3605-C100,207,Operator,Victor,254.63,failed,Critical
AXA-20201203-3606-WLESS,224,Operator,Seun,273.7,failed,Critical
AXA-20201225-3607-EVOICE,203,Operator,Victor,182.13,failed,Critical
AXA-20201206-3609-CBS,205,Operator,Victor,327.65,failed,Critical
AXA-20201227-3614-WiFi4,210,Operator,Kerry,312.23,failed,Critical
AXA-20201227-3616-WiFi11,228,Operator,Seun,258.55,failed,Critical
AXA-20201209-3625-ICS,209,Operator,Kerry,210.78,failed,Critical
AXA-20201208-3626-WLESS,220,Operator,Wale,274.18,failed,Critical
AXA-20201225-3629-HSE,221,Operator,Wale,210.08,failed,Critical
AXA-20201219-3630-WiFi4,209,Operator,Kerry,189.42,failed,Critical
AXA-20201202-3631-HSE,201,Operator,Victor,282.22,failed,Critical
AXA-20201210-3637-EVOICE,203,Operator,Victor,224.45,failed,Critical
AXA-20201222-3639-C95,208,Operator,Kerry,180.1,failed,Critical
AXA-20201224-3640-HSE,210,Operator,Kerry,204.8,failed,Critical
AXA-20201222-3644-C95,208,Operator,Kerry,281.77,failed,Critical
AXA-20201218-3645-WLESS,218,Operator,Wale,201.58,failed,Critical
AXA-20201211-3647-C95,228,Operator,Seun,300.48,failed,Critical
AXA-20201221-3648-WiFi10,221,Operator,Wale,242.67,failed,Critical
AXA-20201228-3649-WiFi7,205,Operator,Victor,307.38,failed,Critical
AXA-20201209-3654-HSE,209,Operator,Kerry,269.25,failed,Critical
AXA-20201217-3655-WiFi4,222,Operator,Seun,331.4,failed,Critical
AXA-20201225-3658-C100,221,Operator,Wale,216.2,failed,Critical
AXA-20201203-3661-WiFi6,209,Operator,Kerry,194.52,failed,Critical
AXA-20201204-3662-VOICE,211,Operator,Kerry,249.3,failed,Critical
AXA-20201203-3663-ICS,225,Operator,Seun,202.05,failed,Critical
AXA-20201205-3664-WiFi9,203,Operator,Victor,207.55,failed,Critical
AXA-20201206-3666-WiFi10,204,Operator,Victor,248.47,failed,Critical
AXA-20201223-3667-HSE,201,Operator,Victor,197.15,failed,Critical
AXA-20201218-3668-MCON,201,Operator,Victor,285.1,failed,Critical
AXA-20201219-3669-HSE,211,Operator,Kerry,320.57,failed,Critical
AXA-20201211-3672-VOICE,214,Operator,Kerry,327.47,failed,Critical
AXA-20201228-3673-ICS,207,Operator,Victor,270.48,failed,Critical
AXA-20201205-3675-MCON,201,Operator,Victor,202.3,failed,Critical
AXA-20201227-3678-WiFi5,214,Operator,Kerry,271.37,failed,Critical
AXA-20201213-3681-C95,204,Operator,Victor,245.27,failed,Critical
AXA-20201218-3682-EVOICE,212,Operator,Kerry,307.03,failed,Critical
AXA-20201211-3683-WLESS,206,Operator,Victor,321.73,failed,Critical
AXA-20201210-3686-MAC,215,Operator,Wale,252.08,failed,Critical
AXA-20201202-3687-WiFi10,201,Operator,Victor,277.38,failed,Critical
AXA-20201211-3691-C100,221,Operator,Wale,245.17,failed,Critical
AXA-20201203-3694-VOICE,214,Operator,Kerry,344.22,failed,Critical
AXA-20201227-3696-WiFi11,202,Operator,Victor,339.27,failed,Critical
AXA-20201210-3697-WiFi6,204,Operator,Victor,208.07,failed,Critical
AXA-20201210-3702-WiFi7,206,Operator,Victor,314.63,failed,Critical
AXA-20201225-3706-WiFi8,207,Operator,Victor,338.12,failed,Critical
AXA-20201227-3707-CBS,202,Operator,Victor,245.38,failed,Critical
AXA-20201203-3709-HSE,212,Operator,Kerry,259.8,failed,Critical
AXA-20201213-3716-WLESS,213,Operator,Kerry,261.37,failed,Critical
AXA-20201212-3719-WiFi11,201,Operator,Victor,211.73,failed,Critical
AXA-20201226-3724-WiFi3,209,Operator,Kerry,181.63,failed,Critical
AXA-20201205-3725-ICS,215,Operator,Wale,207.55,failed,Critical
AXA-20201222-3726-MCON,214,Operator,Kerry,204.58,failed,Critical
AXA-20201220-3727-CBS,221,Operator,Wale,281.42,failed,Critical
AXA-20201203-3731-WiFi8,211,Operator,Kerry,263.13,failed,Critical
AXA-20201227-3733-ICS,212,Operator,Kerry,208.22,failed,Critical
AXA-20201217-3734-C100,207,Operator,Victor,214.27,failed,Critical
AXA-20201212-3740-WiFi11,205,Operator,Victor,213.57,failed,Critical
AXA-20201221-3742-WLESS,206,Operator,Victor,251.48,failed,Critical
AXA-20201206-3744-WLESS,208,Operator,Kerry,259.37,failed,Critical
AXA-20201206-3745-WiFi3,206,Operator,Victor,249.8,failed,Critical
AXA-20201210-3746-WiFi11,207,Operator,Victor,222.23,failed,Critical
AXA-20201203-3748-WiFi11,214,Operator,Kerry,225.43,failed,Critical
AXA-20201227-3754-WiFi11,212,Operator,Kerry,255.43,failed,Critical
AXA-20201203-3755-MAC,201,Operator,Victor,337.55,failed,Critical
AXA-20201211-3758-WiFi3,207,Operator,Victor,259.07,failed,Critical
AXA-20201222-3760-WiFi6,204,Operator,Victor,335.63,failed,Critical
AXA-20201210-3761-C95,226,Operator,Seun,264.5,failed,Critical
AXA-20201202-3762-WLESS,207,Operator,Victor,310.1,failed,Critical
AXA-20201205-3763-C95,225,Operator,Seun,284.73,failed,Critical
AXA-20201219-3764-C95,208,Operator,Kerry,255.45,failed,Critical
AXA-20201201-3765-WiFi9,212,Operator,Kerry,201.38,failed,Critical
AXA-20201221-3766-WiFi7,209,Operator,Kerry,336.5,failed,Critical
AXA-20201213-3769-EVOICE,204,Operator,Victor,334.47,failed,Critical
AXA-20201223-3770-WiFi3,209,Operator,Kerry,343.28,failed,Critical
AXA-20201205-3772-WLESS,202,Operator,Victor,254.33,failed,Critical
AXA-20201217-3774-WiFi5,209,Operator,Kerry,200.72,failed,Critical
AXA-20201208-3777-WLESS,222,Operator,Seun,321.45,failed,Critical
AXA-20201207-3780-WiFi10,208,Operator,Kerry,207.25,failed,Critical
AXA-20201203-3783-WiFi3,204,Operator,Victor,306.4,failed,Critical
AXA-20201218-3786-CBS,206,Operator,Victor,316.68,failed,Critical
AXA-20201219-3787-WiFi4,205,Operator,Victor,191.55,failed,Critical
AXA-20201215-3788-C100,204,Operator,Victor,335.17,failed,Critical
AXA-20201209-3791-WiFi8,209,Operator,Kerry,198.28,failed,Critical
AXA-20201204-3792-WiFi7,223,Operator,Seun,313.13,failed,Critical
AXA-20201208-3795-VOICE,208,Operator,Kerry,300.08,failed,Critical
AXA-20201211-3797-WLESS,222,Operator,Seun,185.08,failed,Critical
AXA-20201215-3798-WiFi8,201,Operator,Victor,201.23,failed,Critical
AXA-20201201-3802-C95,212,Operator,Kerry,194.17,failed,Critical
AXA-20201224-3804-WLESS,207,Operator,Victor,181.18,failed,Critical
AXA-20201223-3806-WiFi3,211,Operator,Kerry,211.05,failed,Critical
AXA-20201224-3807-WiFi6,205,Operator,Victor,318.23,failed,Critical
AXA-20201205-3811-WiFi5,210,Operator,Kerry,280.38,failed,Critical
AXA-20201212-3812-WLESS,206,Operator,Victor,270.8,failed,Critical
AXA-20201208-3813-HSE,202,Operator,Victor,186.48,failed,Critical
AXA-20201219-3815-WLESS,219,Operator,Wale,271.77,failed,Critical
AXA-20201211-3816-WiFi5,203,Operator,Victor,274.35,failed,Critical
AXA-20201214-3818-WiFi5,202,Operator,Victor,196.37,failed,Critical
AXA-20201207-3821-MAC,226,Operator,Seun,258.65,failed,Critical
AXA-20201205-3822-WiFi3,211,Operator,Kerry,203.45,failed,Critical
AXA-20201207-3823-WiFi8,203,Operator,Victor,186.58,failed,Critical
AXA-20201217-3824-WiFi3,206,Operator,Victor,306.37,failed,Critical
AXA-20201217-3825-WiFi5,206,Operator,Victor,259.28,failed,Critical
AXA-20201225-3827-MAC,202,Operator,Victor,317.73,failed,Critical
AXA-20201228-3829-WiFi7,220,Operator,Wale,282.2,failed,Critical
AXA-20201211-3831-WiFi6,203,Operator,Victor,315.72,failed,Critical
AXA-20201217-3833-ICS,218,Operator,Wale,223.22,failed,Critical
AXA-20201208-3834-WiFi6,203,Operator,Victor,333.27,failed,Critical
AXA-20201219-3835-ICS,202,Operator,Victor,339.22,failed,Critical
AXA-20201221-3836-WiFi10,202,Operator,Victor,313.37,failed,Critical
AXA-20201210-3838-VOICE,204,Operator,Victor,207.03,failed,Critical
AXA-20201223-3839-WiFi8,206,Operator,Victor,322.73,failed,Critical
AXA-20201207-3841-WiFi4,209,Operator,Kerry,317.23,failed,Critical
AXA-20201211-3843-C95,210,Operator,Kerry,210.07,failed,Critical
AXA-20201222-3845-EVOICE,203,Operator,Victor,324.18,failed,Critical
AXA-20201221-3846-WiFi5,228,Operator,Seun,216.05,failed,Critical
AXA-20201223-3847-WiFi7,214,Operator,Kerry,190.72,failed,Critical
AXA-20201212-3848-WiFi5,209,Operator,Kerry,211.3,failed,Critical
AXA-20201225-3849-WLESS,225,Operator,Seun,270.52,failed,Critical
AXA-20201227-3850-WiFi3,227,Operator,Seun,183.78,failed,Critical
AXA-20201202-3853-MCON,214,Operator,Kerry,223.07,failed,Critical
AXA-20201224-3855-C95,215,Operator,Wale,211.75,failed,Critical
AXA-20201201-3858-WLESS,212,Operator,Kerry,184.48,failed,Critical
AXA-20201223-3859-C95,207,Operator,Victor,269.57,failed,Critical
AXA-20201212-3860-WiFi10,212,Operator,Kerry,259.33,failed,Critical
AXA-20201213-3861-WiFi9,214,Operator,Kerry,207.18,failed,Critical
AXA-20201223-3863-EVOICE,214,Operator,Kerry,213.33,failed,Critical
AXA-20201203-3865-C95,210,Operator,Kerry,303.55,failed,Critical
AXA-20201203-3866-WiFi8,205,Operator,Victor,186.72,failed,Critical
AXA-20201216-3867-WLESS,224,Operator,Seun,258.25,failed,Critical
AXA-20201228-3868-HSE,207,Operator,Victor,269.53,failed,Critical
AXA-20201215-3872-WiFi5,211,Operator,Kerry,224.53,failed,Critical
AXA-20201223-3874-WLESS,202,Operator,Victor,280.1,failed,Critical
AXA-20201210-3878-EVOICE,213,Operator,Kerry,258.65,failed,Critical
AXA-20201205-3879-WiFi8,207,Operator,Victor,313.57,failed,Critical
AXA-20201214-3880-WiFi8,201,Operator,Victor,329.15,failed,Critical
AXA-20201213-3883-MCON,205,Operator,Victor,330.62,failed,Critical
AXA-20201207-3885-VOICE,208,Operator,Kerry,281.17,failed,Critical
AXA-20201226-3886-CBS,203,Operator,Victor,222.6,failed,Critical
AXA-20201207-3887-CBS,204,Operator,Victor,328.43,failed,Critical
AXA-20201218-3889-C95,209,Operator,Kerry,312.4,failed,Critical
AXA-20201202-3891-HSE,212,Operator,Kerry,326.07,failed,Critical
AXA-20201212-3892-WiFi5,222,Operator,Seun,247.32,failed,Critical
AXA-20201225-3896-C95,203,Operator,Victor,317.52,failed,Critical
AXA-20201205-3901-WiFi3,216,Operator,Wale,219.6,failed,Critical
AXA-20201204-3902-HSE,208,Operator,Kerry,262.65,failed,Critical
AXA-20201219-3903-HSE,209,Operator,Kerry,272.05,failed,Critical
AXA-20201222-3913-WLESS,205,Operator,Victor,211.63,failed,Critical
AXA-20201209-3916-WLESS,207,Operator,Victor,275.32,failed,Critical
AXA-20201228-3917-WiFi4,205,Operator,Victor,273.73,failed,Critical
AXA-20201218-3922-VOICE,202,Operator,Victor,260.22,failed,Critical
AXA-20201208-3923-C100,223,Operator,Seun,282.05,failed,Critical
AXA-20201211-3924-WiFi6,202,Operator,Victor,272.6,failed,Critical
AXA-20201215-3925-WiFi7,203,Operator,Victor,308.52,failed,Critical
AXA-20201223-3927-WiFi7,220,Operator,Wale,252.62,failed,Critical
AXA-20201206-3929-WiFi4,213,Operator,Kerry,220.55,failed,Critical
AXA-20201203-3931-C95,209,Operator,Kerry,316.22,failed,Critical
AXA-20201218-3932-EVOICE,206,Operator,Victor,301.25,failed,Critical
AXA-20201212-3933-WiFi3,213,Operator,Kerry,322.2,failed,Critical
AXA-20201212-3934-HSE,213,Operator,Kerry,344.35,failed,Critical
AXA-20201205-3935-WiFi11,209,Operator,Kerry,191.45,failed,Critical
AXA-20201228-3940-MCON,211,Operator,Kerry,261.37,failed,Critical
AXA-20201226-3941-WiFi11,211,Operator,Kerry,195.18,failed,Critical
AXA-20201218-3943-ICS,202,Operator,Victor,194.48,failed,Critical
AXA-20201205-3944-MCON,227,Operator,Seun,344.12,failed,Critical
AXA-20201206-3945-WiFi8,204,Operator,Victor,221.03,failed,Critical
AXA-20201222-3946-C100,205,Operator,Victor,285.18,failed,Critical
AXA-20201203-3947-WLESS,214,Operator,Kerry,187.78,failed,Critical
AXA-20201227-3952-WLESS,225,Operator,Seun,339.68,failed,Critical
AXA-20201215-3953-WiFi4,201,Operator,Victor,326.58,failed,Critical
AXA-20201214-3954-WiFi10,207,Operator,Victor,327.12,failed,Critical
AXA-20201226-3956-VOICE,224,Operator,Seun,328.15,failed,Critical
AXA-20201220-3957-WiFi4,214,Operator,Kerry,203.67,failed,Critical
AXA-20201208-3958-WiFi10,201,Operator,Victor,343.08,failed,Critical
AXA-20201218-3960-HSE,208,Operator,Kerry,280.2,failed,Critical
AXA-20201206-3964-HSE,214,Operator,Kerry,319.08,failed,Critical
AXA-20201212-3968-WiFi5,209,Operator,Kerry,215.53,failed,Critical
AXA-20201201-3969-C95,228,Operator,Seun,265.78,failed,Critical
AXA-20201206-3975-WiFi8,207,Operator,Victor,316.13,failed,Critical
AXA-20201218-3979-WiFi6,222,Operator,Seun,318.4,failed,Critical
AXA-20201209-3986-HSE,223,Operator,Seun,279.52,failed,Critical
AXA-20201219-3990-WiFi10,207,Operator,Victor,323.77,failed,Critical
AXA-20201228-3994-WiFi7,205,Operator,Victor,199.03,failed,Critical
AXA-20201225-3997-EVOICE,204,Operator,Victor,264.4,failed,Critical
AXA-20201208-3999-EVOICE,201,Operator,Victor,340.52,failed,Critical
AXA-20201202-4000-C95,214,Operator,Kerry,315.03,failed,Critical
AXA-20201224-4001-C95,204,Operator,Victor,197.75,failed,Critical
AXA-20201208-4005-ICS,212,Operator,Kerry,252.63,failed,Critical
AXA-20201214-4006-WiFi3,204,Operator,Victor,202.17,failed,Critical
AXA-20201228-4007-VOICE,201,Operator,Victor,204.78,failed,Critical
AXA-20201204-4008-WiFi10,201,Operator,Victor,309.65,failed,Critical
AXA-20201212-4016-WiFi11,204,Operator,Victor,319.25,failed,Critical
AXA-20201221-4018-WiFi11,221,Operator,Wale,315.1,failed,Critical
AXA-20201204-4019-WLESS,223,Operator,Seun,242.67,failed,Critical
AXA-20201205-4021-WiFi10,205,Operator,Victor,262.57,failed,Critical
AXA-20201207-4024-WiFi11,218,Operator,Wale,202.62,failed,Critical
AXA-20201217-4025-WiFi11,215,Operator,Wale,225.77,failed,Critical
AXA-20201226-4028-WiFi10,205,Operator,Victor,199.78,failed,Critical
AXA-20201222-4029-MAC,210,Operator,Kerry,247.4,failed,Critical
AXA-20201219-4031-VOICE,218,Operator,Wale,272.18,failed,Critical
AXA-20201218-4033-C100,223,Operator,Seun,318.73,failed,Critical
AXA-20201223-4034-WLESS,205,Operator,Victor,339.37,failed,Critical
AXA-20201216-4037-WLESS,205,Operator,Victor,209.42,failed,Critical
AXA-20201216-4038-WiFi4,207,Operator,Victor,284.78,failed,Critical
AXA-20201224-4040-ICS,214,Operator,Kerry,316.12,failed,Critical
AXA-20201226-4041-WiFi4,223,Operator,Seun,266.62,failed,Critical
AXA-20201220-4043-EVOICE,204,Operator,Victor,197.42,failed,Critical
AXA-20201202-4046-WLESS,207,Operator,Victor,300.2,failed,Critical
AXA-20201227-4048-ICS,201,Operator,Victor,335.58,failed,Critical
AXA-20201221-4049-MAC,209,Operator,Kerry,272.5,failed,Critical
AXA-20201216-4052-WiFi3,223,Operator,Seun,240.47,failed,Critical
AXA-20201223-4054-MAC,204,Operator,Victor,222.42,failed,Critical
AXA-20201226-4055-ICS,203,Operator,Victor,271.03,failed,Critical
AXA-20201203-4057-WiFi8,205,Operator,Victor,328.38,failed,Critical
AXA-20201218-4058-C100,211,Operator,Kerry,187.77,failed,Critical
AXA-20201211-4059-MAC,215,Operator,Wale,249.62,failed,Critical
AXA-20201203-4061-WiFi4,212,Operator,Kerry,262.2,failed,Critical
AXA-20201220-4068-WiFi11,209,Operator,Kerry,181.52,failed,Critical
AXA-20201205-4071-ICS,218,Operator,Wale,324.48,failed,Critical
AXA-20201214-4077-EVOICE,204,Operator,Victor,197.47,failed,Critical
AXA-20201227-4083-VOICE,206,Operator,Victor,274.77,failed,Critical
AXA-20201222-4084-WLESS,225,Operator,Seun,215.78,failed,Critical
AXA-20201205-4085-WiFi7,205,Operator,Victor,310.65,failed,Critical
AXA-20201208-4086-WLESS,226,Operator,Seun,222.67,failed,Critical
AXA-20201225-4087-WiFi7,210,Operator,Kerry,214.25,failed,Critical
AXA-20201214-4089-WLESS,224,Operator,Seun,309.8,failed,Critical
AXA-20201228-4091-WiFi9,222,Operator,Seun,222.7,failed,Critical
AXA-20201225-4092-WiFi4,223,Operator,Seun,183.5,failed,Critical
AXA-20201210-4093-WiFi9,210,Operator,Kerry,182.42,failed,Critical
AXA-20201216-4094-VOICE,221,Operator,Wale,253.45,failed,Critical
AXA-20201210-4095-MAC,204,Operator,Victor,300.2,failed,Critical
AXA-20201215-4097-HSE,212,Operator,Kerry,219.5,failed,Critical
AXA-20201212-4099-VOICE,203,Operator,Victor,187.45,failed,Critical
AXA-20201220-4101-WiFi6,202,Operator,Victor,336.67,failed,Critical
AXA-20201217-4102-WiFi3,226,Operator,Seun,204.67,failed,Critical
AXA-20201215-4103-VOICE,203,Operator,Victor,262.73,failed,Critical
AXA-20201218-4105-WLESS,202,Operator,Victor,265.5,failed,Critical
AXA-20201228-4106-C100,203,Operator,Victor,262.18,failed,Critical
AXA-20201213-4107-WLESS,208,Operator,Kerry,251.33,failed,Critical
AXA-20201221-4110-WiFi10,213,Operator,Kerry,199.38,failed,Critical
AXA-20201217-4113-WiFi5,210,Operator,Kerry,272.65,failed,Critical
AXA-20201209-4117-VOICE,209,Operator,Kerry,317.5,failed,Critical
AXA-20201226-4120-HSE,226,Operator,Seun,307.5,failed,Critical
AXA-20201211-4121-WiFi3,213,Operator,Kerry,181.32,failed,Critical
AXA-20201211-4123-HSE,215,Operator,Wale,270.48,failed,Critical
AXA-20201216-4125-WiFi3,216,Operator,Wale,253.08,failed,Critical
AXA-20201214-4130-WiFi9,205,Operator,Victor,329.15,failed,Critical
AXA-20201207-4131-EVOICE,212,Operator,Kerry,335.78,failed,Critical
AXA-20201204-4134-WiFi9,225,Operator,Seun,338.55,failed,Critical
AXA-20201217-4138-WLESS,205,Operator,Victor,200.75,failed,Critical
AXA-20201215-4139-WiFi3,206,Operator,Victor,339.73,failed,Critical
AXA-20201208-4140-EVOICE,209,Operator,Kerry,242.77,failed,Critical
AXA-20201221-4141-WiFi6,216,Operator,Wale,344.1,failed,Critical
AXA-20201213-4142-WiFi10,204,Operator,Victor,185.5,failed,Critical
AXA-20201209-4144-HSE,205,Operator,Victor,342.75,failed,Critical
AXA-20201217-4145-WiFi5,214,Operator,Kerry,300.12,failed,Critical
AXA-20201202-4148-EVOICE,212,Operator,Kerry,311.65,failed,Critical
AXA-20201201-4152-MCON,201,Operator,Victor,322.1,failed,Critical
AXA-20201207-4154-MAC,227,Operator,Seun,284.38,failed,Critical
AXA-20201226-4155-WiFi4,225,Operator,Seun,218.07,failed,Critical
AXA-20201212-4156-HSE,212,Operator,Kerry,271.12,failed,Critical
AXA-20201217-4157-MAC,225,Operator,Seun,209.17,failed,Critical
AXA-20201227-4158-WiFi5,222,Operator,Seun,343.57,failed,Critical
AXA-20201213-4160-VOICE,220,Operator,Wale,263.63,failed,Critical
AXA-20201208-4161-VOICE,210,Operator,Kerry,252.57,failed,Critical
AXA-20201228-4162-MCON,202,Operator,Victor,267.07,failed,Critical
AXA-20201213-4164-WiFi9,212,Operator,Kerry,271.15,failed,Critical
AXA-20201222-4165-WLESS,225,Operator,Seun,285.12,failed,Critical
AXA-20201223-4170-WiFi8,217,Operator,Wale,302.37,failed,Critical
AXA-20201222-4171-WiFi9,218,Operator,Wale,241.28,failed,Critical
AXA-20201213-4173-WiFi10,208,Operator,Kerry,305.05,failed,Critical
AXA-20201225-4176-WiFi4,213,Operator,Kerry,268.08,failed,Critical
AXA-20201208-4178-ICS,208,Operator,Kerry,341.73,failed,Critical
AXA-20201227-4179-C95,213,Operator,Kerry,256.13,failed,Critical
AXA-20201201-4180-C95,207,Operator,Victor,282.32,failed,Critical
AXA-20201226-4186-WLESS,214,Operator,Kerry,278.18,failed,Critical
AXA-20201215-4187-HSE,201,Operator,Victor,214.75,failed,Critical
AXA-20201210-4188-WiFi4,205,Operator,Victor,249.12,failed,Critical
AXA-20201227-4192-C100,204,Operator,Victor,200.78,failed,Critical
AXA-20201225-4193-WiFi5,212,Operator,Kerry,283.03,failed,Critical
AXA-20201217-4194-HSE,217,Operator,Wale,201.22,failed,Critical
AXA-20201218-4198-HSE,209,Operator,Kerry,304.2,failed,Critical
AXA-20201226-4199-WiFi4,214,Operator,Kerry,280.77,failed,Critical
AXA-20201207-4203-C100,215,Operator,Wale,274.53,failed,Critical
AXA-20201204-4205-CBS,220,Operator,Wale,342.22,failed,Critical
AXA-20201223-4207-CBS,210,Operator,Kerry,256.35,failed,Critical
AXA-20201222-4208-WiFi8,218,Operator,Wale,217.6,failed,Critical
AXA-20201227-4211-WLESS,206,Operator,Victor,341.08,failed,Critical
AXA-20201223-4215-VOICE,207,Operator,Victor,210.72,failed,Critical
AXA-20201210-4218-MAC,219,Operator,Wale,253.77,failed,Critical
AXA-20201209-4219-WiFi7,202,Operator,Victor,188.5,failed,Critical
AXA-20201201-4220-WiFi5,210,Operator,Kerry,316.35,failed,Critical
AXA-20201222-4222-WiFi10,226,Operator,Seun,277.32,failed,Critical
AXA-20201210-4224-C95,209,Operator,Kerry,256.67,failed,Critical
AXA-20201210-4225-HSE,212,Operator,Kerry,311.07,failed,Critical
AXA-20201203-4233-WiFi8,223,Operator,Seun,257.13,failed,Critical
AXA-20201228-4236-WiFi10,205,Operator,Victor,341.2,failed,Critical
AXA-20201225-4238-HSE,208,Operator,Kerry,343.07,failed,Critical
AXA-20201220-4239-WiFi9,214,Operator,Kerry,274.67,failed,Critical
AXA-20201202-4241-VOICE,226,Operator,Seun,345.52,failed,Critical
AXA-20201211-4247-WiFi6,210,Operator,Kerry,256.55,failed,Critical
AXA-20201225-4249-C95,209,Operator,Kerry,217.5,failed,Critical
AXA-20201210-4251-WiFi6,205,Operator,Victor,320.6,failed,Critical
AXA-20201227-4253-VOICE,213,Operator,Kerry,336.52,failed,Critical
AXA-20201209-4256-WLESS,208,Operator,Kerry,244.42,failed,Critical
AXA-20201216-4262-C100,209,Operator,Kerry,280.1,failed,Critical
AXA-20201201-4263-HSE,218,Operator,Wale,266.2,failed,Critical
AXA-20201211-4265-WiFi6,205,Operator,Victor,325.65,failed,Critical
AXA-20201211-4270-HSE,210,Operator,Kerry,332.42,failed,Critical
AXA-20201204-4274-WLESS,207,Operator,Victor,283.43,failed,Critical
AXA-20201203-4277-MAC,218,Operator,Wale,301.65,failed,Critical
AXA-20201201-4283-WiFi7,202,Operator,Victor,328.4,failed,Critical
AXA-20201209-4284-MAC,206,Operator,Victor,209.77,failed,Critical
AXA-20201216-4285-ICS,227,Operator,Seun,268.62,failed,Critical
AXA-20201226-4286-CBS,210,Operator,Kerry,309.18,failed,Critical
AXA-20201210-4287-WLESS,201,Operator,Victor,244.77,failed,Critical
AXA-20201221-4290-HSE,212,Operator,Kerry,274.52,failed,Critical
AXA-20201202-4291-VOICE,206,Operator,Victor,324.28,failed,Critical
AXA-20201221-4295-VOICE,209,Operator,Kerry,340.67,failed,Critical
AXA-20201211-4296-WLESS,227,Operator,Seun,267.18,failed,Critical
AXA-20201207-4298-HSE,202,Operator,Victor,200.35,failed,Critical
AXA-20201227-4299-WLESS,201,Operator,Victor,253.03,failed,Critical
AXA-20201223-4300-EVOICE,203,Operator,Victor,254.2,failed,Critical
AXA-20201203-4301-WiFi3,212,Operator,Kerry,265.35,failed,Critical
AXA-20201227-4308-WLESS,227,Operator,Seun,283.42,failed,Critical
AXA-20201215-4309-VOICE,201,Operator,Victor,242.55,failed,Critical
AXA-20201219-4310-WiFi7,202,Operator,Victor,271.23,failed,Critical
AXA-20201226-4312-WLESS,212,Operator,Kerry,193.1,failed,Critical
AXA-20201222-4313-EVOICE,207,Operator,Victor,340.42,failed,Critical
AXA-20201208-4314-WiFi3,214,Operator,Kerry,308.25,failed,Critical
AXA-20201203-4315-WiFi8,205,Operator,Victor,211.35,failed,Critical
AXA-20201213-4316-HSE,204,Operator,Victor,206.3,failed,Critical
AXA-20201223-4317-WiFi5,221,Operator,Wale,203.42,failed,Critical
AXA-20201225-4318-CBS,204,Operator,Victor,307.67,failed,Critical
AXA-20201226-4320-WiFi3,204,Operator,Victor,258.5,failed,Critical
AXA-20201205-4322-WiFi6,207,Operator,Victor,275.75,failed,Critical
AXA-20201226-4329-VOICE,206,Operator,Victor,274.45,failed,Critical
AXA-20201211-4330-WLESS,201,Operator,Victor,197.2,failed,Critical
AXA-20201224-4333-WiFi10,212,Operator,Kerry,248.42,failed,Critical
AXA-20201223-4335-HSE,203,Operator,Victor,337.07,failed,Critical
AXA-20201212-4341-WiFi9,213,Operator,Kerry,191.08,failed,Critical
AXA-20201210-4345-C95,226,Operator,Seun,184.72,failed,Critical
AXA-20201221-4346-MCON,225,Operator,Seun,314.05,failed,Critical
AXA-20201215-4348-WLESS,207,Operator,Victor,252.68,failed,Critical
AXA-20201207-4349-HSE,211,Operator,Kerry,213.6,failed,Critical
AXA-20201206-4350-WiFi4,205,Operator,Victor,321.12,failed,Critical
AXA-20201216-4354-MAC,203,Operator,Victor,314.6,failed,Critical
AXA-20201220-4355-EVOICE,205,Operator,Victor,260.6,failed,Critical
AXA-20201227-4366-WiFi7,225,Operator,Seun,262.08,failed,Critical
AXA-20201215-4368-WiFi6,205,Operator,Victor,224.57,failed,Critical
AXA-20201215-4371-CBS,204,Operator,Victor,207.15,failed,Critical
AXA-20201224-4373-WiFi3,207,Operator,Victor,335.32,failed,Critical
AXA-20201218-4374-ICS,212,Operator,Kerry,269.7,failed,Critical
AXA-20201225-4377-EVOICE,204,Operator,Victor,342.33,failed,Critical
AXA-20201218-4378-HSE,225,Operator,Seun,251.52,failed,Critical
AXA-20201202-4379-EVOICE,201,Operator,Victor,181.58,failed,Critical
AXA-20201210-4382-WiFi9,213,Operator,Kerry,243.65,failed,Critical
AXA-20201208-4383-EVOICE,202,Operator,Victor,323.23,failed,Critical
AXA-20201213-4385-MAC,216,Operator,Wale,258.67,failed,Critical
AXA-20201223-4387-C95,201,Operator,Victor,322.67,failed,Critical
AXA-20201210-4390-WiFi8,216,Operator,Wale,217.07,failed,Critical
AXA-20201201-4392-HSE,210,Operator,Kerry,307.32,failed,Critical
AXA-20201216-4396-WLESS,222,Operator,Seun,344.78,failed,Critical
AXA-20201211-4398-HSE,219,Operator,Wale,311.72,failed,Critical
AXA-20201215-4399-HSE,207,Operator,Victor,341.73,failed,Critical
AXA-20201214-4410-WLESS,225,Operator,Seun,303.77,failed,Critical
AXA-20201202-4411-MCON,201,Operator,Victor,310.27,failed,Critical
AXA-20201212-4412-WiFi11,216,Operator,Wale,315.58,failed,Critical
AXA-20201228-4413-C100,213,Operator,Kerry,330.1,failed,Critical
AXA-20201222-4415-WiFi6,207,Operator,Victor,252.08,failed,Critical
AXA-20201203-4417-WiFi8,203,Operator,Victor,253.43,failed,Critical
AXA-20201213-4418-C100,204,Operator,Victor,275.77,failed,Critical
AXA-20201213-4420-HSE,201,Operator,Victor,283.3,failed,Critical
AXA-20201214-4421-WLESS,210,Operator,Kerry,281.12,failed,Critical
